date,prices,headlines,y
2020-01-09,"[28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85]","[[ 0.08918677 -0.04185671  0.01128518 ... -0.00949194  0.05703804
  -0.00294553]
 [ 0.11145898 -0.00236401  0.17600506 ...  0.0622603   0.04917148
  -0.16555579]
 [ 0.12278666 -0.00915446  0.07463808 ...  0.01203065  0.02345101
  -0.10813952]
 ...
 [-0.00208106 -0.07673673  0.06705771 ...  0.01443161  0.03181908
  -0.05816111]
 [-0.0030424  -0.00723686  0.00378785 ... -0.06477148  0.00023563
  -0.03592392]
 [ 0.10276646 -0.03983967  0.00903067 ...  0.02766789 -0.02340122
   0.02467076]]",1
2020-01-10,"[28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77]","[[ 0.08674588  0.05730188  0.00576407 ...  0.04291152 -0.07169224
  -0.02410889]
 [ 0.05240586  0.06855608  0.09338569 ...  0.02677972 -0.02837277
  -0.01969339]
 [ 0.05337251 -0.04039158  0.09648777 ...  0.06142765  0.03149616
  -0.03926154]
 ...
 [ 0.04539734 -0.13395758  0.05005697 ...  0.00377743 -0.05836801
   0.03016498]
 [ 0.05086611  0.05417268  0.10200777 ...  0.06398218 -0.05221629
   0.02384865]
 [ 0.02670278 -0.07173957  0.0441613  ...  0.03141503  0.08868309
  -0.08955859]]",0
2020-01-13,"[28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51]","[[ 0.02804318 -0.05464442  0.04062283 ...  0.00484478  0.07254432
  -0.04919987]
 [ 0.04831061  0.01695899  0.08910742 ... -0.0027598   0.00908801
  -0.02690684]
 [ 0.0717229  -0.04329196 -0.02605949 ...  0.02853633 -0.01786485
  -0.04381895]
 ...
 [ 0.0687862  -0.02374579  0.00602262 ...  0.0225968  -0.01283039
  -0.02231594]
 [-0.01259262 -0.02493099 -0.09296402 ... -0.00519707 -0.02570868
   0.04190559]
 [ 0.04065705  0.00935485  0.07403652 ...  0.05578525  0.07821969
  -0.07266122]]",1
2020-01-14,"[28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82]","[[ 0.12308848 -0.07000906 -0.02213302 ...  0.05407527  0.02352722
  -0.06378493]
 [ 0.11973411  0.02278946  0.09431652 ...  0.05389515 -0.03314157
   0.0554745 ]
 [ 0.03953744  0.00980879  0.12622961 ...  0.09068219 -0.01348898
  -0.07478258]
 ...
 [ 0.1185207  -0.08365578  0.02882868 ...  0.09492677  0.05946073
  -0.00620844]
 [ 0.04379077 -0.00548469  0.00159624 ...  0.03734074 -0.00131875
  -0.07022721]
 [ 0.08875203  0.00210505  0.06340274 ...  0.08674299  0.02735831
   0.02456635]]",1
2020-01-15,"[28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34]","[[ 0.0393824  -0.01824973  0.04784604 ... -0.00864217 -0.01420305
   0.00460541]
 [ 0.08486856 -0.08096356  0.04246031 ...  0.09220995  0.09127275
   0.04912484]
 [ 0.0479121  -0.13167094 -0.01375155 ... -0.03041868 -0.03350891
  -0.04342454]
 ...
 [-0.07553342 -0.04133612  0.00424588 ...  0.07317299  0.02050974
   0.07271243]
 [ 0.05395353  0.09910438  0.08021322 ...  0.01134953  0.00273075
   0.02423211]
 [-0.05414321 -0.08398349 -0.0100429  ...  0.03248079  0.01005572
   0.01424079]]",1
2020-01-16,"[28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42]","[[ 0.00147058 -0.10020524 -0.04594137 ... -0.0164216   0.01765042
  -0.07244493]
 [-0.02977026 -0.10379231  0.02048782 ...  0.01856486 -0.02485603
   0.01175735]
 [ 0.09595236  0.02571684  0.12854399 ...  0.08078223  0.01582678
   0.03143914]
 ...
 [-0.02392015 -0.06513519  0.02487802 ...  0.00749667  0.04706869
   0.03597336]
 [ 0.06548142 -0.09379316  0.06654661 ...  0.02363049  0.05104523
   0.01299257]
 [-0.04371168 -0.07812669  0.03242286 ...  0.00400955  0.02075872
   0.00554336]]",1
2020-01-17,"[28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31]","[[ 4.85472900e-02  1.21572800e-02  8.55850600e-02 ...  5.55566400e-02
   5.60817000e-03  2.60055300e-02]
 [ 1.33194078e-02 -3.87418024e-02  2.83831140e-02 ...  3.20094223e-02
  -4.43486155e-04  1.50315746e-01]
 [ 7.02685000e-03 -3.52957100e-02  5.35753500e-02 ...  1.28813900e-02
   2.63664800e-02 -2.30426000e-03]
 ...
 [-5.53784725e-02 -1.39246135e-01 -1.80960628e-03 ...  4.78948927e-02
   2.15088326e-02 -1.24390278e-04]
 [ 4.09538500e-02 -1.16166090e-01 -2.01421500e-02 ... -7.63281500e-02
  -2.29458700e-02 -5.83411000e-03]
 [-7.83159000e-03  1.19042700e-02  1.77148920e-01 ...  3.84471600e-02
   3.23765500e-02  1.58040600e-02]]",1
2020-01-21,"[28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08]","[[ 0.10403227 -0.08167962 -0.02128824 ...  0.06543333  0.05224022
  -0.04352885]
 [ 0.10378206  0.03637359  0.13270493 ... -0.00748372 -0.0048437
  -0.07521119]
 [ 0.12611242 -0.0469937  -0.04330366 ...  0.02908617 -0.03388864
  -0.03690036]
 ...
 [ 0.06370838  0.04934048  0.04840788 ...  0.01726771 -0.00321857
   0.08107809]
 [-0.00957364  0.01806958  0.01798576 ...  0.04224617  0.02749354
  -0.02622424]
 [ 0.00981331  0.01326026  0.16718766 ...  0.09440437 -0.01383836
   0.02442489]]",0
2020-01-22,"[28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19]","[[ 0.09953329 -0.0158882   0.14119204 ...  0.0139636   0.01942346
  -0.0060468 ]
 [ 0.0960915  -0.0122161  -0.05058636 ...  0.04050861  0.05273176
   0.05346572]
 [-0.0029202   0.02789156  0.06158587 ... -0.01458901  0.10444963
  -0.05162265]
 ...
 [-0.04804253 -0.03089937  0.01835464 ...  0.03222809  0.04812069
  -0.03512003]
 [ 0.02778603  0.0044356   0.00360202 ...  0.05497568  0.08490328
  -0.01878607]
 [ 0.03058087 -0.10476051  0.1114378  ...  0.04306571  0.05510167
  -0.00155447]]",0
2020-01-23,"[28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03]","[[ 0.08366392 -0.04053736  0.08387969 ...  0.03112449 -0.00788901
  -0.16970129]
 [ 0.04864517 -0.02267266  0.07067161 ...  0.04716024  0.03825067
  -0.0854659 ]
 [ 0.02896633  0.0021493   0.00974814 ...  0.1185225   0.00604817
   0.07347406]
 ...
 [-0.0624266  -0.07052356  0.12495317 ...  0.07217295  0.03701113
   0.00022882]
 [ 0.10425645  0.00686241  0.02513129 ...  0.10924977 -0.06557182
   0.06222463]
 [ 0.09840107  0.05216974 -0.01295655 ... -0.01747171 -0.03388825
  -0.03599859]]",0
2020-01-24,"[28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98]","[[ 0.00391908 -0.13249418  0.05043359 ...  0.02438123  0.0009634
  -0.05482346]
 [ 0.00349803 -0.00771376  0.07065882 ...  0.03481214  0.00386335
  -0.03380347]
 [ 0.04074977 -0.05036583  0.08763152 ...  0.09649502  0.00409031
  -0.00952547]
 ...
 [ 0.11652712 -0.03199928  0.11470004 ... -0.034207   -0.03981512
  -0.05212254]
 [-0.00159413 -0.0308203   0.05306497 ...  0.01500736  0.0634077
  -0.00349197]
 [ 0.04650578  0.08147439  0.00778759 ...  0.01296558  0.04732986
  -0.00987527]]",0
2020-01-27,"[28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41]","[[ 0.13665013 -0.02244095  0.08918279 ...  0.07465791  0.03814235
  -0.07123004]
 [ 0.06468157 -0.10478535  0.01324803 ...  0.10796248  0.04519917
  -0.06600038]
 [-0.05510204 -0.15506857  0.05153897 ...  0.07221478  0.06860153
  -0.04305787]
 ...
 [-0.06489063 -0.05412074  0.0142423  ...  0.04302531  0.01859638
   0.01168547]
 [ 0.01620546  0.07935893  0.09917279 ...  0.01087693 -0.034144
   0.07501333]
 [ 0.05119211  0.00831593  0.01744045 ...  0.03557796 -0.00016174
  -0.06781003]]",0
2020-01-28,"[28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8]","[[-0.00480774 -0.04771325  0.0795131  ...  0.03295963  0.00481111
  -0.04021507]
 [ 0.01583024 -0.08565765  0.05872224 ...  0.0844448  -0.00590318
  -0.02020156]
 [ 0.06689837 -0.02760496  0.02707104 ...  0.05368032  0.00518765
   0.02597434]
 ...
 [ 0.11339184 -0.03118503  0.10994197 ...  0.05842086  0.02462573
  -0.04632361]
 [-0.01890447 -0.04924833  0.14349946 ...  0.02879895 -0.10010054
   0.00936968]
 [-0.03119947 -0.04305955  0.1432825  ... -0.00721888  0.03400422
   0.05817847]]",1
2020-01-29,"[28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36]","[[-0.00329351 -0.06084153  0.00754285 ...  0.05269608  0.04795842
   0.05119998]
 [ 0.01402953  0.03400046  0.12038938 ...  0.06233417 -0.05837324
  -0.02951911]
 [ 0.05624998 -0.08888091  0.0505309  ...  0.00358371  0.04639633
   0.01657542]
 ...
 [ 0.03275341 -0.08325556  0.07957737 ... -0.01628913  0.0251489
   0.09417336]
 [-0.04594793 -0.04397225  0.04461301 ...  0.02593749  0.01034563
   0.10887603]
 [ 0.00440208 -0.035419    0.02643775 ... -0.05565842  0.04533632
   0.03071333]]",1
2020-01-30,"[28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59]","[[ 0.03962514 -0.12594314  0.00273013 ... -0.05541906  0.01043573
  -0.01031453]
 [ 0.05478751 -0.09688471  0.01660189 ...  0.09357198  0.00523348
  -0.05922148]
 [ 0.1419706  -0.14435231 -0.01256869 ... -0.00581513  0.03160943
  -0.03308505]
 ...
 [ 0.09934605  0.02453162  0.12368711 ...  0.01158614  0.02535738
  -0.05620293]
 [ 0.0159969  -0.05648452 -0.00558769 ...  0.01818971  0.00054531
  -0.07952218]
 [ 0.08345117 -0.03147524  0.03431637 ...  0.03651685  0.07921734
  -0.07882737]]",1
2020-01-31,"[29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64]","[[ 0.08401016 -0.10230148  0.11964326 ...  0.02473827  0.05020119
   0.00905196]
 [-0.02058713 -0.01427002  0.07080483 ... -0.00731455 -0.08766819
   0.06442122]
 [ 0.04818302 -0.03571411 -0.00221097 ... -0.04028417  0.10945557
   0.0929244 ]
 ...
 [ 0.06138485  0.01834188  0.04238603 ...  0.0614374   0.05838918
  -0.01260019]
 [ 0.01904485 -0.05203014  0.04243442 ...  0.02630827  0.04781869
  -0.10565957]
 [-0.00855198 -0.06990176 -0.00046661 ...  0.01623988  0.00642408
   0.03340038]]",0
2020-02-03,"[29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36]","[[ 0.1156708  -0.06973327  0.04222944 ...  0.00337129 -0.01373857
  -0.00574219]
 [ 0.02404714 -0.04956319  0.0037356  ...  0.00646132  0.08327223
   0.00109615]
 [ 0.06990817 -0.00238323  0.06850785 ...  0.01462255 -0.00139359
  -0.06958502]
 ...
 [ 0.08156532  0.01745239  0.00676474 ...  0.05227949  0.02065027
  -0.01407325]
 [ 0.07983084 -0.00025909  0.11586161 ...  0.09870658  0.01582538
  -0.0749294 ]
 [ 0.04508088 -0.08567679  0.08234774 ...  0.01443744  0.04001795
   0.0262625 ]]",1
2020-02-04,"[29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32]","[[ 0.01699852 -0.0693405  -0.00732115 ...  0.00802672  0.05722275
   0.00107374]
 [ 0.07534297 -0.01244727  0.07643778 ...  0.06663424 -0.03075426
   0.02474524]
 [ 0.0247391  -0.09258896  0.0474688  ...  0.011404    0.04060553
  -0.03149799]
 ...
 [ 0.06695671 -0.08029179  0.10932512 ...  0.00286078 -0.04101802
   0.02710621]
 [ 0.00195456  0.08953927  0.08229712 ... -0.0079211   0.07631686
   0.01578733]
 [ 0.02896205  0.04956201  0.09381474 ... -0.04974783 -0.01283515
   0.00071426]]",1
2020-02-05,"[29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41]","[[ 0.07776327  0.02569016  0.14421552 ...  0.00306281  0.07210776
  -0.03758087]
 [ 0.07149617 -0.09357026  0.04713854 ...  0.03218687  0.02044301
  -0.04768223]
 [ 0.01162737 -0.09996232  0.04422258 ...  0.01385228  0.02098162
   0.01666957]
 ...
 [ 0.06187892 -0.11902446  0.16487896 ...  0.00019058  0.0826367
   0.01990726]
 [ 0.01606981 -0.09083962  0.00533696 ...  0.00815278  0.02752954
   0.04366484]
 [-0.07145833 -0.11389298  0.05949857 ... -0.02657169  0.03813113
   0.00287422]]",1
2020-02-06,"[29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86]","[[ 0.01538377  0.07803285  0.14174287 ... -0.04981159  0.07485
  -0.11129362]
 [-0.01635432  0.02059584  0.1029928  ... -0.01361501  0.03681421
   0.02577539]
 [-0.03866426 -0.02235053  0.14269844 ...  0.03300117 -0.02567077
   0.01154897]
 ...
 [ 0.01569637  0.00943546 -0.02495547 ...  0.0661364   0.02948213
  -0.02260395]
 [ 0.02486583 -0.05094525  0.07338388 ...  0.0427341   0.00521911
  -0.10101258]
 [ 0.04111676  0.0493643   0.11319201 ...  0.01731741  0.14144164
   0.02044954]]",1
2020-02-07,"[29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28]","[[ 0.0258911  -0.00850166  0.07655004 ...  0.0174105   0.00925986
   0.02868521]
 [-0.00315066 -0.00345493  0.07653184 ...  0.00470799 -0.00723702
  -0.04287248]
 [ 0.03928345  0.00803192 -0.00412395 ...  0.02127174 -0.04850935
   0.07582847]
 ...
 [ 0.01397147 -0.0831654   0.07313461 ...  0.04609391  0.05944177
  -0.03452399]
 [ 0.05182437 -0.01334065 -0.0381481  ...  0.05274731  0.06410224
  -0.05140485]
 [ 0.03204038  0.00744972  0.0536116  ... -0.06212933 -0.04751997
   0.01274363]]",0
2020-02-10,"[28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78]","[[ 0.02555867 -0.01202995  0.04658125 ... -0.02486897  0.02570457
   0.0115392 ]
 [ 0.06052511 -0.10291273  0.04940212 ...  0.07104686  0.00139977
   0.05145637]
 [ 0.02400091 -0.04236381  0.12888676 ...  0.05789195 -0.08932621
  -0.0001645 ]
 ...
 [-0.00482741 -0.13363642  0.04622888 ...  0.06325336  0.04702869
  -0.03148957]
 [ 0.01459916  0.04908576  0.09456356 ...  0.05141348  0.03663247
   0.07704748]
 [ 0.09789838 -0.00929052  0.0496586  ... -0.02886747  0.08933091
  -0.08021773]]",1
2020-02-11,"[28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02]","[[ 0.15172673 -0.01225945  0.05355348 ...  0.08899544 -0.02462874
   0.06116911]
 [ 0.03460678 -0.08793801  0.02567645 ... -0.03808975  0.01166795
  -0.00711919]
 [ 0.02682467 -0.05070268 -0.04333606 ... -0.00067474  0.08484317
  -0.04790845]
 ...
 [ 0.01097111 -0.03849559  0.11876811 ...  0.01616655  0.03361361
   0.04812616]
 [ 0.0123339  -0.04105362  0.15130174 ...  0.1592275   0.15281565
  -0.10615166]
 [ 0.08793188 -0.04631826  0.10232582 ... -0.02615553 -0.03562081
  -0.01646622]]",0
2020-02-12,"[28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16]","[[ 0.0875172   0.05020366  0.013932   ...  0.09551295  0.19112282
  -0.06246382]
 [-0.00653632 -0.03042105  0.00769639 ... -0.01542081  0.01783206
   0.07037496]
 [ 0.11598856  0.00657507 -0.1193298  ...  0.09274312  0.02158676
   0.04047667]
 ...
 [-0.00380874 -0.12040114 -0.05161934 ...  0.04594254 -0.03424567
   0.02211315]
 [-0.01781335 -0.03111029  0.05359145 ...  0.07145527  0.06671177
  -0.00099506]
 [ 0.00613387 -0.00464356  0.0698318  ... -0.02637681 -0.0126245
  -0.00615689]]",1
2020-02-13,"[28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22]","[[ 0.09406562  0.07482747 -0.06582356 ...  0.04580246  0.01008745
  -0.07516302]
 [-0.07840121 -0.1371342   0.03583201 ...  0.04015142 -0.07970517
   0.01475116]
 [ 0.09772282 -0.12531212 -0.06502822 ... -0.05811801 -0.00919858
  -0.00482168]
 ...
 [ 0.08394663 -0.06482731 -0.0075669  ...  0.04230776  0.01892422
   0.03946495]
 [ 0.00266194 -0.09011928  0.08410376 ... -0.01729461  0.05246554
  -0.00559699]
 [-0.06257968  0.0623421   0.07232063 ... -0.04563993 -0.04737429
   0.09313301]]",0
2020-02-14,"[28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22, 21200.62]","[[ 2.10393237e-02 -2.24643436e-02  1.86527035e-02 ...  9.04250634e-03
  -4.90936850e-03  2.90101687e-02]
 [-2.41368495e-03 -2.67484953e-02  8.18291818e-02 ... -8.81639692e-02
  -4.05077690e-02  2.12273496e-02]
 [-4.71958900e-02 -1.80900700e-02  7.47352500e-02 ... -3.08744000e-02
   1.73952700e-02 -2.49749100e-02]
 ...
 [ 3.48411500e-02  1.22019400e-02 -1.17246600e-02 ...  1.37279700e-02
   6.32014000e-02  4.91845600e-02]
 [-4.31991900e-02  3.25791900e-02  9.82889500e-02 ...  4.95041000e-03
   8.25147700e-02 -1.13439840e-01]
 [-1.73675890e-02  7.29950963e-03 -1.19200170e-04 ...  2.90516827e-02
   1.47039080e-01 -1.08986495e-01]]",0
2020-02-18,"[28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22, 21200.62, 23185.62]","[[-0.04714817 -0.06082931  0.09435084 ...  0.00517472  0.06513533
  -0.01368796]
 [ 0.0257519   0.10273866  0.05346713 ...  0.04811504  0.09644525
  -0.08751612]
 [-0.07323111 -0.05443243  0.10476439 ... -0.00555875  0.01109584
   0.07403966]
 ...
 [ 0.0300116   0.05992317  0.03593889 ... -0.00062407  0.11324378
  -0.0256099 ]
 [ 0.06885451  0.01215409  0.05800109 ...  0.06546904  0.10445176
  -0.10305774]
 [-0.01702454  0.01619591  0.0742752  ...  0.00073447  0.00182989
  -0.09511645]]",0
2020-02-19,"[28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22, 21200.62, 23185.62, 20188.52]","[[ 0.07937483 -0.0892512   0.00658533 ...  0.00525982 -0.01271583
   0.0645083 ]
 [-0.01910523  0.01254565 -0.02007304 ...  0.02175774  0.10887234
  -0.15934168]
 [-0.06355522 -0.02143811  0.04360914 ...  0.07842316  0.01461927
  -0.01327775]
 ...
 [ 0.03786067  0.12880712  0.13279527 ... -0.03155505 -0.02173283
  -0.06111601]
 [-0.01273966  0.02822155  0.00746879 ...  0.00883301  0.09420045
  -0.06300241]
 [ 0.10732818 -0.06920713  0.14791446 ...  0.06409626  0.02684707
  -0.03782041]]",1
