date,prices,headlines,y
2019-11-22,"[27875.62 27875.62 27875.62 27875.62 27875.62 27875.62 27875.62 27875.62
 27875.62 27875.62 27875.62 27875.62 27875.62 27875.62 27875.62 27875.62
 27875.62 27875.62 27875.62 27875.62 27875.62 27875.62 27875.62 27875.62
 27875.62 27875.62 27875.62 27875.62 27875.62 27875.62]","[ 0.02929835  0.03327647 -0.00988483 ... -0.10468899 -0.08256042
 -0.03874981]",1
2019-11-25,"[28066.47 28066.47 28066.47 28066.47 28066.47 28066.47 28066.47 28066.47
 28066.47 28066.47 28066.47 28066.47 28066.47 28066.47 28066.47 28066.47
 28066.47 28066.47 28066.47 28066.47 28066.47 28066.47 28066.47 28066.47
 28066.47 28066.47 28066.47 28066.47 28066.47 28066.47]","[-0.00066281  0.02474681  0.00622756 ... -0.01905632 -0.068219
  0.01741867]",1
2019-11-26,"[28121.68 28121.68 28121.68 28121.68 28121.68 28121.68 28121.68 28121.68
 28121.68 28121.68 28121.68 28121.68 28121.68 28121.68 28121.68 28121.68
 28121.68 28121.68 28121.68 28121.68 28121.68 28121.68 28121.68 28121.68
 28121.68 28121.68 28121.68 28121.68 28121.68 28121.68]","[ 0.0590977   0.06179598  0.05010342 ...  0.02575652 -0.09480096
  0.05151304]",1
2019-11-27,"[28164. 28164. 28164. 28164. 28164. 28164. 28164. 28164. 28164. 28164.
 28164. 28164. 28164. 28164. 28164. 28164. 28164. 28164. 28164. 28164.
 28164. 28164. 28164. 28164. 28164. 28164. 28164. 28164. 28164. 28164.]","[-0.0373533   0.06911182  0.00449286 ... -0.02567076 -0.09098193
  0.04300747]",1
2019-11-29,"[28051.41 28051.41 28051.41 28051.41 28051.41 28051.41 28051.41 28051.41
 28051.41 28051.41 28051.41 28051.41 28051.41 28051.41 28051.41 28051.41
 28051.41 28051.41 28051.41 28051.41 28051.41 28051.41 28051.41 28051.41
 28051.41 28051.41 28051.41 28051.41 28051.41 28051.41]","[ 0.03401901  0.02350945  0.15590714 ...  0.09132612 -0.06464403
  0.03522126]",0
2019-12-02,"[27783.04 27783.04 27783.04 27783.04 27783.04 27783.04 27783.04 27783.04
 27783.04 27783.04 27783.04 27783.04 27783.04 27783.04 27783.04 27783.04
 27783.04 27783.04 27783.04 27783.04 27783.04 27783.04 27783.04 27783.04
 27783.04 27783.04 27783.04 27783.04 27783.04 27783.04]","[-0.10118089  0.11285754  0.0099477  ... -0.04918837 -0.06682708
 -0.04491507]",0
2019-12-03,"[27502.81 27502.81 27502.81 27502.81 27502.81 27502.81 27502.81 27502.81
 27502.81 27502.81 27502.81 27502.81 27502.81 27502.81 27502.81 27502.81
 27502.81 27502.81 27502.81 27502.81 27502.81 27502.81 27502.81 27502.81
 27502.81 27502.81 27502.81 27502.81 27502.81 27502.81]","[ 0.03966892  0.12146684 -0.00554481 ... -0.10199309 -0.10843571
  0.13393397]",0
2019-12-04,"[27649.78 27649.78 27649.78 27649.78 27649.78 27649.78 27649.78 27649.78
 27649.78 27649.78 27649.78 27649.78 27649.78 27649.78 27649.78 27649.78
 27649.78 27649.78 27649.78 27649.78 27649.78 27649.78 27649.78 27649.78
 27649.78 27649.78 27649.78 27649.78 27649.78 27649.78]","[-0.04022698  0.04517065 -0.04338892 ...  0.00215563 -0.09382928
  0.08117024]",1
2019-12-05,"[27677.79 27677.79 27677.79 27677.79 27677.79 27677.79 27677.79 27677.79
 27677.79 27677.79 27677.79 27677.79 27677.79 27677.79 27677.79 27677.79
 27677.79 27677.79 27677.79 27677.79 27677.79 27677.79 27677.79 27677.79
 27677.79 27677.79 27677.79 27677.79 27677.79 27677.79]","[ 0.07523438  0.02443636  0.04025829 ... -0.06736928  0.05577572
 -0.09874007]",1
2019-12-06,"[28015.06 28015.06 28015.06 28015.06 28015.06 28015.06 28015.06 28015.06
 28015.06 28015.06 28015.06 28015.06 28015.06 28015.06 28015.06 28015.06
 28015.06 28015.06 28015.06 28015.06 28015.06 28015.06 28015.06 28015.06
 28015.06 28015.06 28015.06 28015.06 28015.06 28015.06]","[-0.00522666  0.07822695  0.08149398 ...  0.04678181 -0.00369361
 -0.0268094 ]",1
2019-12-09,"[27909.6 27909.6 27909.6 27909.6 27909.6 27909.6 27909.6 27909.6 27909.6
 27909.6 27909.6 27909.6 27909.6 27909.6 27909.6 27909.6 27909.6 27909.6
 27909.6 27909.6 27909.6 27909.6 27909.6 27909.6 27909.6 27909.6 27909.6
 27909.6 27909.6 27909.6]","[ 0.03584825  0.01408421 -0.05213057 ... -0.02679587 -0.04610486
  0.00505089]",0
2019-12-10,"[27881.72 27881.72 27881.72 27881.72 27881.72 27881.72 27881.72 27881.72
 27881.72 27881.72 27881.72 27881.72 27881.72 27881.72 27881.72 27881.72
 27881.72 27881.72 27881.72 27881.72 27881.72 27881.72 27881.72 27881.72
 27881.72 27881.72 27881.72 27881.72 27881.72 27881.72]","[-0.05004754 -0.05145074  0.01792591 ...  0.00673886 -0.07178688
  0.05306191]",0
2019-12-11,"[27911.3 27911.3 27911.3 27911.3 27911.3 27911.3 27911.3 27911.3 27911.3
 27911.3 27911.3 27911.3 27911.3 27911.3 27911.3 27911.3 27911.3 27911.3
 27911.3 27911.3 27911.3 27911.3 27911.3 27911.3 27911.3 27911.3 27911.3
 27911.3 27911.3 27911.3]","[ 0.02218682  0.07212195  0.06020024 ...  0.03342071 -0.0389521
 -0.01311961]",1
2019-12-12,"[28132.05 28132.05 28132.05 28132.05 28132.05 28132.05 28132.05 28132.05
 28132.05 28132.05 28132.05 28132.05 28132.05 28132.05 28132.05 28132.05
 28132.05 28132.05 28132.05 28132.05 28132.05 28132.05 28132.05 28132.05
 28132.05 28132.05 28132.05 28132.05 28132.05 28132.05]","[-0.12431217  0.10130138  0.0171682  ...  0.01270887 -0.07480353
  0.0504489 ]",1
2019-12-13,"[28135.38 28135.38 28135.38 28135.38 28135.38 28135.38 28135.38 28135.38
 28135.38 28135.38 28135.38 28135.38 28135.38 28135.38 28135.38 28135.38
 28135.38 28135.38 28135.38 28135.38 28135.38 28135.38 28135.38 28135.38
 28135.38 28135.38 28135.38 28135.38 28135.38 28135.38]","[-0.02566226  0.05504127  0.05470718 ... -0.02132213 -0.02842088
  0.09185712]",1
2019-12-16,"[28235.89 28235.89 28235.89 28235.89 28235.89 28235.89 28235.89 28235.89
 28235.89 28235.89 28235.89 28235.89 28235.89 28235.89 28235.89 28235.89
 28235.89 28235.89 28235.89 28235.89 28235.89 28235.89 28235.89 28235.89
 28235.89 28235.89 28235.89 28235.89 28235.89 28235.89]","[ 0.12530372  0.00639091  0.02957105 ... -0.04872294 -0.02992029
 -0.01519069]",1
2019-12-17,"[28267.16 28267.16 28267.16 28267.16 28267.16 28267.16 28267.16 28267.16
 28267.16 28267.16 28267.16 28267.16 28267.16 28267.16 28267.16 28267.16
 28267.16 28267.16 28267.16 28267.16 28267.16 28267.16 28267.16 28267.16
 28267.16 28267.16 28267.16 28267.16 28267.16 28267.16]","[-0.03216674  0.06877947 -0.08896427 ... -0.05826954 -0.01477238
  0.06359939]",1
2019-12-18,"[28239.28 28239.28 28239.28 28239.28 28239.28 28239.28 28239.28 28239.28
 28239.28 28239.28 28239.28 28239.28 28239.28 28239.28 28239.28 28239.28
 28239.28 28239.28 28239.28 28239.28 28239.28 28239.28 28239.28 28239.28
 28239.28 28239.28 28239.28 28239.28 28239.28 28239.28]","[-0.06021692 -0.01412599  0.04591243 ...  0.07054531 -0.01397274
  0.00808687]",0
2019-12-19,"[28376.96 28376.96 28376.96 28376.96 28376.96 28376.96 28376.96 28376.96
 28376.96 28376.96 28376.96 28376.96 28376.96 28376.96 28376.96 28376.96
 28376.96 28376.96 28376.96 28376.96 28376.96 28376.96 28376.96 28376.96
 28376.96 28376.96 28376.96 28376.96 28376.96 28376.96]","[ 0.07753488 -0.037705   -0.04953355 ...  0.05819549 -0.05171432
 -0.00882159]",1
2019-12-20,"[28455.09 28455.09 28455.09 28455.09 28455.09 28455.09 28455.09 28455.09
 28455.09 28455.09 28455.09 28455.09 28455.09 28455.09 28455.09 28455.09
 28455.09 28455.09 28455.09 28455.09 28455.09 28455.09 28455.09 28455.09
 28455.09 28455.09 28455.09 28455.09 28455.09 28455.09]",[0.07459945 0.02095952 0.11012046 ... 0.10519623 0.00175469 0.09012265],1
2019-12-23,"[28551.53 28551.53 28551.53 28551.53 28551.53 28551.53 28551.53 28551.53
 28551.53 28551.53 28551.53 28551.53 28551.53 28551.53 28551.53 28551.53
 28551.53 28551.53 28551.53 28551.53 28551.53 28551.53 28551.53 28551.53
 28551.53 28551.53 28551.53 28551.53 28551.53 28551.53]","[-0.01682651  0.01686259 -0.12037149 ...  0.04775741  0.06086729
  0.03115937]",1
2019-12-24,"[28515.45 28515.45 28515.45 28515.45 28515.45 28515.45 28515.45 28515.45
 28515.45 28515.45 28515.45 28515.45 28515.45 28515.45 28515.45 28515.45
 28515.45 28515.45 28515.45 28515.45 28515.45 28515.45 28515.45 28515.45
 28515.45 28515.45 28515.45 28515.45 28515.45 28515.45]","[ 0.01872393  0.05497554  0.12659458 ... -0.12490633 -0.02305008
  0.04340548]",0
2019-12-26,"[28621.39 28621.39 28621.39 28621.39 28621.39 28621.39 28621.39 28621.39
 28621.39 28621.39 28621.39 28621.39 28621.39 28621.39 28621.39 28621.39
 28621.39 28621.39 28621.39 28621.39 28621.39 28621.39 28621.39 28621.39
 28621.39 28621.39 28621.39 28621.39 28621.39 28621.39]","[-0.00199516  0.09772525 -0.02753743 ... -0.07876015 -0.03179072
  0.00929285]",1
2019-12-27,"[28645.26 28645.26 28645.26 28645.26 28645.26 28645.26 28645.26 28645.26
 28645.26 28645.26 28645.26 28645.26 28645.26 28645.26 28645.26 28645.26
 28645.26 28645.26 28645.26 28645.26 28645.26 28645.26 28645.26 28645.26
 28645.26 28645.26 28645.26 28645.26 28645.26 28645.26]","[ 0.00546827 -0.02464167 -0.00248457 ...  0.07059618  0.01976263
 -0.03040221]",1
2019-12-30,"[28462.14 28462.14 28462.14 28462.14 28462.14 28462.14 28462.14 28462.14
 28462.14 28462.14 28462.14 28462.14 28462.14 28462.14 28462.14 28462.14
 28462.14 28462.14 28462.14 28462.14 28462.14 28462.14 28462.14 28462.14
 28462.14 28462.14 28462.14 28462.14 28462.14 28462.14]","[-0.05653486 -0.03460619  0.09234027 ... -0.06173503  0.04421424
 -0.02120531]",0
2019-12-31,"[28538.44 28538.44 28538.44 28538.44 28538.44 28538.44 28538.44 28538.44
 28538.44 28538.44 28538.44 28538.44 28538.44 28538.44 28538.44 28538.44
 28538.44 28538.44 28538.44 28538.44 28538.44 28538.44 28538.44 28538.44
 28538.44 28538.44 28538.44 28538.44 28538.44 28538.44]","[-0.04332379 -0.05056389  0.00084297 ... -0.07057904 -0.01974429
  0.03557236]",1
2020-01-02,"[28868.8 28868.8 28868.8 28868.8 28868.8 28868.8 28868.8 28868.8 28868.8
 28868.8 28868.8 28868.8 28868.8 28868.8 28868.8 28868.8 28868.8 28868.8
 28868.8 28868.8 28868.8 28868.8 28868.8 28868.8 28868.8 28868.8 28868.8
 28868.8 28868.8 28868.8]","[-0.09021108 -0.02256482 -0.05448344 ...  0.03323039 -0.00017939
 -0.00729093]",1
2020-01-03,"[28634.88 28634.88 28634.88 28634.88 28634.88 28634.88 28634.88 28634.88
 28634.88 28634.88 28634.88 28634.88 28634.88 28634.88 28634.88 28634.88
 28634.88 28634.88 28634.88 28634.88 28634.88 28634.88 28634.88 28634.88
 28634.88 28634.88 28634.88 28634.88 28634.88 28634.88]","[ 0.06409288 -0.01493212  0.0214542  ... -0.11346455 -0.08579287
  0.02027297]",0
2020-01-06,"[28703.38 28703.38 28703.38 28703.38 28703.38 28703.38 28703.38 28703.38
 28703.38 28703.38 28703.38 28703.38 28703.38 28703.38 28703.38 28703.38
 28703.38 28703.38 28703.38 28703.38 28703.38 28703.38 28703.38 28703.38
 28703.38 28703.38 28703.38 28703.38 28703.38 28703.38]","[ 0.00970647  0.04631859  0.08769881 ... -0.03471743  0.0219326
  0.01632546]",1
2020-01-07,"[28583.68 28583.68 28583.68 28583.68 28583.68 28583.68 28583.68 28583.68
 28583.68 28583.68 28583.68 28583.68 28583.68 28583.68 28583.68 28583.68
 28583.68 28583.68 28583.68 28583.68 28583.68 28583.68 28583.68 28583.68
 28583.68 28583.68 28583.68 28583.68 28583.68 28583.68]","[-0.10820852 -0.02110819  0.0456477  ... -0.03588331 -0.11571068
 -0.02604574]",0
2020-01-08,"[28745.09 28745.09 28745.09 28745.09 28745.09 28745.09 28745.09 28745.09
 28745.09 28745.09 28745.09 28745.09 28745.09 28745.09 28745.09 28745.09
 28745.09 28745.09 28745.09 28745.09 28745.09 28745.09 28745.09 28745.09
 28745.09 28745.09 28745.09 28745.09 28745.09 28745.09]","[-0.00398015  0.06984833  0.021285   ...  0.05888895  0.00378804
  0.07552844]",1
2020-01-09,"[28956.9 28956.9 28956.9 28956.9 28956.9 28956.9 28956.9 28956.9 28956.9
 28956.9 28956.9 28956.9 28956.9 28956.9 28956.9 28956.9 28956.9 28956.9
 28956.9 28956.9 28956.9 28956.9 28956.9 28956.9 28956.9 28956.9 28956.9
 28956.9 28956.9 28956.9]","[ 0.04422459  0.04831991  0.0033017  ... -0.07109092  0.03166825
 -0.01554789]",1
2020-01-10,"[28823.77 28823.77 28823.77 28823.77 28823.77 28823.77 28823.77 28823.77
 28823.77 28823.77 28823.77 28823.77 28823.77 28823.77 28823.77 28823.77
 28823.77 28823.77 28823.77 28823.77 28823.77 28823.77 28823.77 28823.77
 28823.77 28823.77 28823.77 28823.77 28823.77 28823.77]","[ 0.01708479  0.03901632 -0.12097484 ...  0.04328922 -0.01984089
 -0.02621098]",0
2020-01-13,"[28907.05 28907.05 28907.05 28907.05 28907.05 28907.05 28907.05 28907.05
 28907.05 28907.05 28907.05 28907.05 28907.05 28907.05 28907.05 28907.05
 28907.05 28907.05 28907.05 28907.05 28907.05 28907.05 28907.05 28907.05
 28907.05 28907.05 28907.05 28907.05 28907.05 28907.05]","[ 0.01096533  0.00737274  0.02358338 ... -0.07196265  0.06004327
  0.10821181]",1
2020-01-14,"[28939.67 28939.67 28939.67 28939.67 28939.67 28939.67 28939.67 28939.67
 28939.67 28939.67 28939.67 28939.67 28939.67 28939.67 28939.67 28939.67
 28939.67 28939.67 28939.67 28939.67 28939.67 28939.67 28939.67 28939.67
 28939.67 28939.67 28939.67 28939.67 28939.67 28939.67]","[-0.08801451  0.01232424 -0.08223504 ... -0.07835888 -0.04458671
  0.0868427 ]",1
2020-01-15,"[29030.22 29030.22 29030.22 29030.22 29030.22 29030.22 29030.22 29030.22
 29030.22 29030.22 29030.22 29030.22 29030.22 29030.22 29030.22 29030.22
 29030.22 29030.22 29030.22 29030.22 29030.22 29030.22 29030.22 29030.22
 29030.22 29030.22 29030.22 29030.22 29030.22 29030.22]","[-0.04575976  0.07340579  0.03988825 ...  0.1090993  -0.02386824
  0.06976869]",1
2020-01-16,"[29297.64 29297.64 29297.64 29297.64 29297.64 29297.64 29297.64 29297.64
 29297.64 29297.64 29297.64 29297.64 29297.64 29297.64 29297.64 29297.64
 29297.64 29297.64 29297.64 29297.64 29297.64 29297.64 29297.64 29297.64
 29297.64 29297.64 29297.64 29297.64 29297.64 29297.64]","[ 0.03104382  0.04343     0.05121708 ... -0.07052289 -0.08219853
 -0.01628855]",1
2020-01-17,"[29348.1 29348.1 29348.1 29348.1 29348.1 29348.1 29348.1 29348.1 29348.1
 29348.1 29348.1 29348.1 29348.1 29348.1 29348.1 29348.1 29348.1 29348.1
 29348.1 29348.1 29348.1 29348.1 29348.1 29348.1 29348.1 29348.1 29348.1
 29348.1 29348.1 29348.1]","[-0.02728564  0.01285559  0.05514905 ... -0.00367306 -0.04412431
  0.04200501]",1
2020-01-21,"[29196.04 29196.04 29196.04 29196.04 29196.04 29196.04 29196.04 29196.04
 29196.04 29196.04 29196.04 29196.04 29196.04 29196.04 29196.04 29196.04
 29196.04 29196.04 29196.04 29196.04 29196.04 29196.04 29196.04 29196.04
 29196.04 29196.04 29196.04 29196.04 29196.04 29196.04]","[ 0.00296643  0.12043988 -0.00284563 ... -0.01894098 -0.05002488
 -0.00805423]",0
2020-01-22,"[29186.27 29186.27 29186.27 29186.27 29186.27 29186.27 29186.27 29186.27
 29186.27 29186.27 29186.27 29186.27 29186.27 29186.27 29186.27 29186.27
 29186.27 29186.27 29186.27 29186.27 29186.27 29186.27 29186.27 29186.27
 29186.27 29186.27 29186.27 29186.27 29186.27 29186.27]","[ 0.02889178 -0.03004745 -0.02655685 ...  0.00349272 -0.06083583
 -0.05320296]",0
2020-01-23,"[29160.09 29160.09 29160.09 29160.09 29160.09 29160.09 29160.09 29160.09
 29160.09 29160.09 29160.09 29160.09 29160.09 29160.09 29160.09 29160.09
 29160.09 29160.09 29160.09 29160.09 29160.09 29160.09 29160.09 29160.09
 29160.09 29160.09 29160.09 29160.09 29160.09 29160.09]","[-0.0495204   0.00265422  0.08282681 ...  0.04082657 -0.0831863
  0.13966594]",0
2020-01-24,"[28989.73 28989.73 28989.73 28989.73 28989.73 28989.73 28989.73 28989.73
 28989.73 28989.73 28989.73 28989.73 28989.73 28989.73 28989.73 28989.73
 28989.73 28989.73 28989.73 28989.73 28989.73 28989.73 28989.73 28989.73
 28989.73 28989.73 28989.73 28989.73 28989.73 28989.73]","[-0.07142719 -0.0842065   0.03249595 ... -0.05283134 -0.07773868
 -0.09754711]",0
2020-01-27,"[28535.8 28535.8 28535.8 28535.8 28535.8 28535.8 28535.8 28535.8 28535.8
 28535.8 28535.8 28535.8 28535.8 28535.8 28535.8 28535.8 28535.8 28535.8
 28535.8 28535.8 28535.8 28535.8 28535.8 28535.8 28535.8 28535.8 28535.8
 28535.8 28535.8 28535.8]","[ 0.06769105  0.00657972 -0.10918541 ...  0.04328315 -0.10995742
  0.03724364]",0
2020-01-28,"[28722.85 28722.85 28722.85 28722.85 28722.85 28722.85 28722.85 28722.85
 28722.85 28722.85 28722.85 28722.85 28722.85 28722.85 28722.85 28722.85
 28722.85 28722.85 28722.85 28722.85 28722.85 28722.85 28722.85 28722.85
 28722.85 28722.85 28722.85 28722.85 28722.85 28722.85]","[-0.12199596 -0.00660275  0.01574501 ...  0.02560158 -0.05214873
 -0.00139251]",1
2020-01-29,"[28734.45 28734.45 28734.45 28734.45 28734.45 28734.45 28734.45 28734.45
 28734.45 28734.45 28734.45 28734.45 28734.45 28734.45 28734.45 28734.45
 28734.45 28734.45 28734.45 28734.45 28734.45 28734.45 28734.45 28734.45
 28734.45 28734.45 28734.45 28734.45 28734.45 28734.45]","[ 0.04806317  0.03524964 -0.10918914 ... -0.07391959 -0.02981407
  0.10032978]",1
2020-01-30,"[28859.44 28859.44 28859.44 28859.44 28859.44 28859.44 28859.44 28859.44
 28859.44 28859.44 28859.44 28859.44 28859.44 28859.44 28859.44 28859.44
 28859.44 28859.44 28859.44 28859.44 28859.44 28859.44 28859.44 28859.44
 28859.44 28859.44 28859.44 28859.44 28859.44 28859.44]","[ 0.09561634  0.03353587  0.02314865 ...  0.08760419 -0.08485491
 -0.03499508]",1
2020-01-31,"[28256.03 28256.03 28256.03 28256.03 28256.03 28256.03 28256.03 28256.03
 28256.03 28256.03 28256.03 28256.03 28256.03 28256.03 28256.03 28256.03
 28256.03 28256.03 28256.03 28256.03 28256.03 28256.03 28256.03 28256.03
 28256.03 28256.03 28256.03 28256.03 28256.03 28256.03]","[-0.05290534  0.04666748 -0.05652899 ... -0.09553738 -0.09273544
  0.06435442]",0
2020-02-03,"[28399.81 28399.81 28399.81 28399.81 28399.81 28399.81 28399.81 28399.81
 28399.81 28399.81 28399.81 28399.81 28399.81 28399.81 28399.81 28399.81
 28399.81 28399.81 28399.81 28399.81 28399.81 28399.81 28399.81 28399.81
 28399.81 28399.81 28399.81 28399.81 28399.81 28399.81]","[-0.07677046 -0.06545348 -0.05035511 ...  0.13210062 -0.01783741
  0.02362842]",1
2020-02-04,"[28807.63 28807.63 28807.63 28807.63 28807.63 28807.63 28807.63 28807.63
 28807.63 28807.63 28807.63 28807.63 28807.63 28807.63 28807.63 28807.63
 28807.63 28807.63 28807.63 28807.63 28807.63 28807.63 28807.63 28807.63
 28807.63 28807.63 28807.63 28807.63 28807.63 28807.63]","[-0.03002845 -0.08483269 -0.02675135 ... -0.02415522  0.0148096
 -0.00276444]",1
2020-02-05,"[29290.85 29290.85 29290.85 29290.85 29290.85 29290.85 29290.85 29290.85
 29290.85 29290.85 29290.85 29290.85 29290.85 29290.85 29290.85 29290.85
 29290.85 29290.85 29290.85 29290.85 29290.85 29290.85 29290.85 29290.85
 29290.85 29290.85 29290.85 29290.85 29290.85 29290.85]","[-0.02737037 -0.10994423  0.01514278 ... -0.00238771 -0.07302893
 -0.01934473]",1
2020-02-06,"[29379.77 29379.77 29379.77 29379.77 29379.77 29379.77 29379.77 29379.77
 29379.77 29379.77 29379.77 29379.77 29379.77 29379.77 29379.77 29379.77
 29379.77 29379.77 29379.77 29379.77 29379.77 29379.77 29379.77 29379.77
 29379.77 29379.77 29379.77 29379.77 29379.77 29379.77]","[-0.0339661  -0.03075009 -0.08322067 ...  0.02402324 -0.09089608
 -0.0203217 ]",1
2020-02-07,"[29102.51 29102.51 29102.51 29102.51 29102.51 29102.51 29102.51 29102.51
 29102.51 29102.51 29102.51 29102.51 29102.51 29102.51 29102.51 29102.51
 29102.51 29102.51 29102.51 29102.51 29102.51 29102.51 29102.51 29102.51
 29102.51 29102.51 29102.51 29102.51 29102.51 29102.51]","[-0.0385893   0.04596131 -0.01920364 ...  0.07647938 -0.03617979
 -0.00312546]",0
2020-02-10,"[29276.82 29276.82 29276.82 29276.82 29276.82 29276.82 29276.82 29276.82
 29276.82 29276.82 29276.82 29276.82 29276.82 29276.82 29276.82 29276.82
 29276.82 29276.82 29276.82 29276.82 29276.82 29276.82 29276.82 29276.82
 29276.82 29276.82 29276.82 29276.82 29276.82 29276.82]","[ 0.04421068  0.07728575  0.07245244 ...  0.04424278 -0.02919007
  0.06570308]",1
2020-02-11,"[29276.34 29276.34 29276.34 29276.34 29276.34 29276.34 29276.34 29276.34
 29276.34 29276.34 29276.34 29276.34 29276.34 29276.34 29276.34 29276.34
 29276.34 29276.34 29276.34 29276.34 29276.34 29276.34 29276.34 29276.34
 29276.34 29276.34 29276.34 29276.34 29276.34 29276.34]","[ 0.00631621  0.02332917  0.06338601 ... -0.10673715 -0.06323841
  0.10387891]",0
2020-02-12,"[29551.42 29551.42 29551.42 29551.42 29551.42 29551.42 29551.42 29551.42
 29551.42 29551.42 29551.42 29551.42 29551.42 29551.42 29551.42 29551.42
 29551.42 29551.42 29551.42 29551.42 29551.42 29551.42 29551.42 29551.42
 29551.42 29551.42 29551.42 29551.42 29551.42 29551.42]","[ 0.05933236 -0.03816636  0.00958381 ...  0.01601101 -0.00567832
  0.11048609]",1
2020-02-13,"[29423.31 29423.31 29423.31 29423.31 29423.31 29423.31 29423.31 29423.31
 29423.31 29423.31 29423.31 29423.31 29423.31 29423.31 29423.31 29423.31
 29423.31 29423.31 29423.31 29423.31 29423.31 29423.31 29423.31 29423.31
 29423.31 29423.31 29423.31 29423.31 29423.31 29423.31]","[-0.08117949  0.05369485 -0.00298157 ... -0.08517598 -0.04193908
  0.02433428]",0
2020-02-14,"[29398.08 29398.08 29398.08 29398.08 29398.08 29398.08 29398.08 29398.08
 29398.08 29398.08 29398.08 29398.08 29398.08 29398.08 29398.08 29398.08
 29398.08 29398.08 29398.08 29398.08 29398.08 29398.08 29398.08 29398.08
 29398.08 29398.08 29398.08 29398.08 29398.08 29398.08]","[-0.01594274 -0.03977034  0.05437834 ...  0.02176188 -0.01408862
  0.03335983]",0
2020-02-18,"[29232.19 29232.19 29232.19 29232.19 29232.19 29232.19 29232.19 29232.19
 29232.19 29232.19 29232.19 29232.19 29232.19 29232.19 29232.19 29232.19
 29232.19 29232.19 29232.19 29232.19 29232.19 29232.19 29232.19 29232.19
 29232.19 29232.19 29232.19 29232.19 29232.19 29232.19]","[ 0.00685057  0.03704161 -0.04386257 ... -0.12923694 -0.06695735
  0.00464717]",0
2020-02-19,"[29348.03 29348.03 29348.03 29348.03 29348.03 29348.03 29348.03 29348.03
 29348.03 29348.03 29348.03 29348.03 29348.03 29348.03 29348.03 29348.03
 29348.03 29348.03 29348.03 29348.03 29348.03 29348.03 29348.03 29348.03
 29348.03 29348.03 29348.03 29348.03 29348.03 29348.03]","[ 0.02222513 -0.05623804  0.00418378 ...  0.04412448 -0.05400895
  0.05194867]",1
2020-02-20,"[29219.98 29219.98 29219.98 29219.98 29219.98 29219.98 29219.98 29219.98
 29219.98 29219.98 29219.98 29219.98 29219.98 29219.98 29219.98 29219.98
 29219.98 29219.98 29219.98 29219.98 29219.98 29219.98 29219.98 29219.98
 29219.98 29219.98 29219.98 29219.98 29219.98 29219.98]","[-0.00733154 -0.02122991  0.00496154 ... -0.02173548 -0.02299194
 -0.00629202]",0
2020-02-21,"[28992.41 28992.41 28992.41 28992.41 28992.41 28992.41 28992.41 28992.41
 28992.41 28992.41 28992.41 28992.41 28992.41 28992.41 28992.41 28992.41
 28992.41 28992.41 28992.41 28992.41 28992.41 28992.41 28992.41 28992.41
 28992.41 28992.41 28992.41 28992.41 28992.41 28992.41]","[-0.05402165  0.02371731  0.0131138  ... -0.00133651 -0.10220603
  0.06558302]",0
2020-02-24,"[27960.8 27960.8 27960.8 27960.8 27960.8 27960.8 27960.8 27960.8 27960.8
 27960.8 27960.8 27960.8 27960.8 27960.8 27960.8 27960.8 27960.8 27960.8
 27960.8 27960.8 27960.8 27960.8 27960.8 27960.8 27960.8 27960.8 27960.8
 27960.8 27960.8 27960.8]","[-0.05399064  0.03403477  0.05377536 ... -0.13288368 -0.05087497
 -0.03256868]",0
2020-02-25,"[27081.36 27081.36 27081.36 27081.36 27081.36 27081.36 27081.36 27081.36
 27081.36 27081.36 27081.36 27081.36 27081.36 27081.36 27081.36 27081.36
 27081.36 27081.36 27081.36 27081.36 27081.36 27081.36 27081.36 27081.36
 27081.36 27081.36 27081.36 27081.36 27081.36 27081.36]","[-0.02378532 -0.01238351  0.08274595 ... -0.02514272 -0.02542985
 -0.01174117]",0
2020-02-26,"[26957.59 26957.59 26957.59 26957.59 26957.59 26957.59 26957.59 26957.59
 26957.59 26957.59 26957.59 26957.59 26957.59 26957.59 26957.59 26957.59
 26957.59 26957.59 26957.59 26957.59 26957.59 26957.59 26957.59 26957.59
 26957.59 26957.59 26957.59 26957.59 26957.59 26957.59]","[ 0.02351714 -0.01833726 -0.05463307 ... -0.03294391  0.0140346
 -0.02736634]",0
2020-02-27,"[25766.64 25766.64 25766.64 25766.64 25766.64 25766.64 25766.64 25766.64
 25766.64 25766.64 25766.64 25766.64 25766.64 25766.64 25766.64 25766.64
 25766.64 25766.64 25766.64 25766.64 25766.64 25766.64 25766.64 25766.64
 25766.64 25766.64 25766.64 25766.64 25766.64 25766.64]","[ 0.01335288 -0.02802108 -0.02057541 ...  0.01304273 -0.08825129
 -0.02423456]",0
2020-02-28,"[25409.36 25409.36 25409.36 25409.36 25409.36 25409.36 25409.36 25409.36
 25409.36 25409.36 25409.36 25409.36 25409.36 25409.36 25409.36 25409.36
 25409.36 25409.36 25409.36 25409.36 25409.36 25409.36 25409.36 25409.36
 25409.36 25409.36 25409.36 25409.36 25409.36 25409.36]","[ 0.00641923 -0.02633071 -0.07409518 ... -0.14282159 -0.02187337
 -0.08013201]",0
