date,prices,headlines,y
2019-12-11,"[28066.47, 28121.68, 28164.0, 28051.41, 27783.04, 27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09]","[ 0.04188335 -0.04999268  0.08875706 ...  0.04591913  0.02091161
  0.01333575]",1
2019-12-12,"[28121.68, 28164.0, 28051.41, 27783.04, 27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9]","[-0.06475569 -0.07215479  0.02669349 ...  0.02112342 -0.01587546
 -0.02566971]",1
2019-12-13,"[28164.0, 28051.41, 27783.04, 27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77]",[0.01206012 0.00115367 0.04784406 ... 0.01470087 0.09898329 0.07999949],1
2019-12-16,"[28051.41, 27783.04, 27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05]","[ 0.02506979 -0.1544365   0.07457643 ... -0.06321686 -0.03100155
  0.03793011]",1
2019-12-17,"[27783.04, 27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67]","[-0.03630614 -0.13873859 -0.00572905 ...  0.06154365 -0.01910025
  0.07142949]",1
2019-12-18,"[27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22]","[ 0.02778564 -0.00992344  0.00037327 ... -0.05701582  0.03472738
  0.03071014]",0
2019-12-19,"[27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64]","[ 0.05828748 -0.03336864  0.10941685 ...  0.04826842 -0.03100669
 -0.06464424]",1
2019-12-20,"[27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1]","[ 0.03479082 -0.01973308  0.00571032 ...  0.02305032 -0.0229389
  0.06306457]",1
2019-12-23,"[28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04]","[ 0.01390631 -0.08930047  0.1108615  ...  0.02022045  0.06043416
 -0.05568829]",1
2019-12-24,"[27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27]","[-0.0265431  -0.0733223   0.15963436 ...  0.12568103  0.04742629
 -0.05557727]",0
2019-12-26,"[27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09]","[-0.05525635 -0.008937    0.01265967 ...  0.04834404  0.08166031
 -0.02162014]",1
2019-12-27,"[27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73]","[-0.02054954 -0.03877938 -0.0756929  ...  0.02864466  0.0063813
  0.03443796]",1
2019-12-30,"[28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8]","[ 0.06950048 -0.0284416   0.09672251 ... -0.04244267  0.03560769
 -0.03758067]",0
2019-12-31,"[28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85]","[-0.107914   -0.12107911  0.03700193 ...  0.09517176  0.03844522
  0.08691568]",1
2020-01-02,"[28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45]","[-0.00138485 -0.08238282 -0.00708533 ...  0.05742724  0.02992278
 -0.08467374]",1
2020-01-03,"[28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44]","[-0.05464666 -0.01989675  0.01275937 ...  0.07693454  0.0463172
  0.07641294]",0
2020-01-06,"[28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03]","[-0.00233871  0.0497147   0.00557757 ... -0.07406839  0.01466292
  0.06712803]",1
2020-01-07,"[28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81]",[0.02495984 0.02599764 0.12600778 ... 0.05685108 0.12523717 0.02272241],0
2020-01-08,"[28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63]","[ 0.00316802 -0.04009196  0.04943998 ... -0.06098883 -0.04848596
  0.0102643 ]",1
2020-01-09,"[28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85]","[ 0.08918677 -0.04185671  0.01128518 ...  0.02766789 -0.02340122
  0.02467076]",1
2020-01-10,"[28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77]","[ 0.08674588  0.05730188  0.00576407 ...  0.03141503  0.08868309
 -0.08955859]",0
2020-01-13,"[28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51]","[ 0.02804318 -0.05464442  0.04062283 ...  0.05578525  0.07821969
 -0.07266122]",1
2020-01-14,"[28645.26, 28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82]","[ 0.12308848 -0.07000906 -0.02213302 ...  0.08674299  0.02735831
  0.02456635]",1
2020-01-15,"[28462.14, 28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34]","[ 0.0393824  -0.01824973  0.04784604 ...  0.03248079  0.01005572
  0.01424079]",1
2020-01-16,"[28538.44, 28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42]","[ 0.00147058 -0.10020524 -0.04594137 ...  0.00400955  0.02075872
  0.00554336]",1
2020-01-17,"[28868.8, 28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31]",[0.04854729 0.01215728 0.08558506 ... 0.03844716 0.03237655 0.01580406],1
2020-01-21,"[28634.88, 28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08]","[ 0.10403227 -0.08167962 -0.02128824 ...  0.09440437 -0.01383836
  0.02442489]",0
2020-01-22,"[28703.38, 28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19]","[ 0.09953329 -0.0158882   0.14119204 ...  0.04306571  0.05510167
 -0.00155447]",0
2020-01-23,"[28583.68, 28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03]","[ 0.08366392 -0.04053736  0.08387969 ... -0.01747171 -0.03388825
 -0.03599859]",0
2020-01-24,"[28745.09, 28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98]","[ 0.00391908 -0.13249418  0.05043359 ...  0.01296558  0.04732986
 -0.00987527]",0
2020-01-27,"[28956.9, 28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41]","[ 0.13665013 -0.02244095  0.08918279 ...  0.03557796 -0.00016174
 -0.06781003]",0
2020-01-28,"[28823.77, 28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8]","[-0.00480774 -0.04771325  0.0795131  ... -0.00721888  0.03400422
  0.05817847]",1
2020-01-29,"[28907.05, 28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36]","[-0.00329351 -0.06084153  0.00754285 ... -0.05565842  0.04533632
  0.03071333]",1
2020-01-30,"[28939.67, 29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59]","[ 0.03962514 -0.12594314  0.00273013 ...  0.03651685  0.07921734
 -0.07882737]",1
2020-01-31,"[29030.22, 29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64]","[ 0.08401016 -0.10230148  0.11964326 ...  0.01623988  0.00642408
  0.03340038]",0
2020-02-03,"[29297.64, 29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36]","[ 0.1156708  -0.06973327  0.04222944 ...  0.01443744  0.04001795
  0.0262625 ]",1
2020-02-04,"[29348.1, 29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32]","[ 0.01699852 -0.0693405  -0.00732115 ... -0.04974783 -0.01283515
  0.00071426]",1
2020-02-05,"[29196.04, 29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41]","[ 0.07776327  0.02569016  0.14421552 ... -0.02657169  0.03813113
  0.00287422]",1
2020-02-06,"[29186.27, 29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86]",[0.01538377 0.07803285 0.14174287 ... 0.01731741 0.14144164 0.02044954],1
2020-02-07,"[29160.09, 28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28]","[ 0.0258911  -0.00850166  0.07655004 ... -0.06212933 -0.04751997
  0.01274363]",0
2020-02-10,"[28989.73, 28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78]","[ 0.02555867 -0.01202995  0.04658125 ... -0.02886747  0.08933091
 -0.08021773]",1
2020-02-11,"[28535.8, 28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02]","[ 0.15172673 -0.01225945  0.05355348 ... -0.02615553 -0.03562081
 -0.01646622]",0
2020-02-12,"[28722.85, 28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16]","[ 0.0875172   0.05020366  0.013932   ... -0.02637681 -0.0126245
 -0.00615689]",1
2020-02-13,"[28734.45, 28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22]","[ 0.09406562  0.07482747 -0.06582356 ... -0.04563993 -0.04737429
  0.09313301]",0
2020-02-14,"[28859.44, 28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22, 21200.62]","[ 0.02103932 -0.02246434  0.0186527  ...  0.02905168  0.14703908
 -0.1089865 ]",0
2020-02-18,"[28256.03, 28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22, 21200.62, 23185.62]","[-0.04714817 -0.06082931  0.09435084 ...  0.00073447  0.00182989
 -0.09511645]",0
2020-02-19,"[28399.81, 28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22, 21200.62, 23185.62, 20188.52]","[ 0.07937483 -0.0892512   0.00658533 ...  0.06409626  0.02684707
 -0.03782041]",1
2020-02-20,"[28807.63, 29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22, 21200.62, 23185.62, 20188.52, 21237.38]","[ 0.0595576   0.01569363  0.02242905 ...  0.0159516   0.10698522
 -0.16518452]",0
2020-02-21,"[29290.85, 29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22, 21200.62, 23185.62, 20188.52, 21237.38, 19898.92]","[ 0.06675613 -0.01450763  0.18103001 ...  0.05076655  0.07041219
 -0.05182227]",0
2020-02-24,"[29379.77, 29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22, 21200.62, 23185.62, 20188.52, 21237.38, 19898.92, 20087.19]","[ 0.01334698  0.00187602  0.0894763  ...  0.02749835 -0.01777657
  0.05844276]",0
2020-02-25,"[29102.51, 29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22, 21200.62, 23185.62, 20188.52, 21237.38, 19898.92, 20087.19, 19173.98]","[ 0.10285495 -0.01692323  0.0078995  ...  0.0409156  -0.02526573
  0.04165952]",0
2020-02-26,"[29276.82, 29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22, 21200.62, 23185.62, 20188.52, 21237.38, 19898.92, 20087.19, 19173.98, 18591.93]","[ 0.02493259 -0.02394967  0.05168717 ...  0.07981295 -0.06635942
  0.07788291]",0
2020-02-27,"[29276.34, 29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22, 21200.62, 23185.62, 20188.52, 21237.38, 19898.92, 20087.19, 19173.98, 18591.93, 20704.91]","[ 0.02407193  0.00354056 -0.03027524 ...  0.00149503  0.11008283
 -0.13673231]",0
2020-02-28,"[29551.42, 29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22, 21200.62, 23185.62, 20188.52, 21237.38, 19898.92, 20087.19, 19173.98, 18591.93, 20704.91, 21200.55]","[ 0.06140671  0.03819724  0.09402397 ...  0.06816833 -0.05164352
  0.04294772]",0
2020-03-02,"[29423.31, 29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22, 21200.62, 23185.62, 20188.52, 21237.38, 19898.92, 20087.19, 19173.98, 18591.93, 20704.91, 21200.55, 22552.17]","[ 0.08558287 -0.03027749  0.03305837 ...  0.0658952   0.02829064
 -0.07748451]",1
2020-03-03,"[29398.08, 29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22, 21200.62, 23185.62, 20188.52, 21237.38, 19898.92, 20087.19, 19173.98, 18591.93, 20704.91, 21200.55, 22552.17, 21636.78]","[ 0.05056689 -0.01403671  0.05927163 ... -0.01153366  0.02172493
  0.08807239]",0
2020-03-04,"[29232.19, 29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22, 21200.62, 23185.62, 20188.52, 21237.38, 19898.92, 20087.19, 19173.98, 18591.93, 20704.91, 21200.55, 22552.17, 21636.78, 22327.48]","[ 0.02336248  0.03576777  0.00855579 ... -0.02018617  0.03226377
 -0.00725022]",1
2020-03-05,"[29348.03, 29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22, 21200.62, 23185.62, 20188.52, 21237.38, 19898.92, 20087.19, 19173.98, 18591.93, 20704.91, 21200.55, 22552.17, 21636.78, 22327.48, 21917.16]","[-0.06411183  0.02965235  0.02995596 ...  0.02401373 -0.02348009
 -0.07804804]",0
2020-03-06,"[29219.98, 28992.41, 27960.8, 27081.36, 26957.59, 25766.64, 25409.36, 26703.32, 25917.41, 27090.86, 26121.28, 25864.78, 23851.02, 25018.16, 23553.22, 21200.62, 23185.62, 20188.52, 21237.38, 19898.92, 20087.19, 19173.98, 18591.93, 20704.91, 21200.55, 22552.17, 21636.78, 22327.48, 21917.16, 20943.51]","[ 0.07801418  0.11374212  0.02220761 ... -0.0160973   0.03889357
 -0.03408841]",0
